                                                 0,8 | 4,0        = PLAYER_WIN
                                            (0,1)1,5 | (9,4)3,9   = PLAYER_WIN
                                                 3,1 | 2,7        = BANKER_WIN
                                                 1,1 | 9,0        = BANKER_WIN
                                            (2,3)5,3 | 0,1        = PLAYER_WIN
                                                 0,1 | 9,0        = BANKER_WIN
                                                 9,8 | (5,0)5,8   = PLAYER_WIN
                                                 0,0 | 3,6        = BANKER_WIN
                                            (0,0)0,3 | (0,4)4,2   = BANKER_WIN
                                                 1,0 | 0,8        = BANKER_WIN
                                            (3,0)3,2 | 5,0        = TIE       
                                                 6,0 | (0,0)0,5   = PLAYER_WIN
                                            (2,2)4,1 | (2,1)3,6   = BANKER_WIN
                                            (4,0)4,7 | (5,5)0,9   = BANKER_WIN
                                            (0,0)0,9 | 4,7        = PLAYER_WIN
                                                 2,6 | 0,0        = PLAYER_WIN
                                                 8,0 | 8,5        = PLAYER_WIN
                                                 6,0 | (0,0)0,9   = BANKER_WIN
                                            (6,6)2,9 | 8,8        = BANKER_WIN
                                                 6,1 | 2,4        = PLAYER_WIN
                                            (7,4)1,6 | (0,5)5,0   = PLAYER_WIN
                                                 8,9 | (7,4)1,8   = BANKER_WIN
                                            (0,0)0,5 | (4,0)4,7   = PLAYER_WIN
                                                 1,9 | 7,2        = BANKER_WIN
                                            (5,9)4,0 | 4,3        = BANKER_WIN
                                            (8,2)0,0 | 7,0        = BANKER_WIN
                                                 3,5 | 0,0        = PLAYER_WIN
                                            (5,5)0,0 | 3,1        = BANKER_WIN
                                                 6,0 | (0,3)3,3   = TIE       
                                                 1,7 | 3,4        = PLAYER_WIN
                                            (0,2)2,0 | 7,8        = BANKER_WIN
                                                 5,0 | 0,9        = BANKER_WIN
                                            (8,7)5,0 | 6,1        = BANKER_WIN
                                                 4,4 | 0,5        = PLAYER_WIN
                                                 4,4 | 5,0        = PLAYER_WIN
                                                     卡用完了，重新初始化!
                                            (2,0)2,4 | (5,0)5,2   = BANKER_WIN
                                                 6,0 | (0,4)4,8   = PLAYER_WIN
                                                 5,4 | 4,6        = PLAYER_WIN
                                                 6,0 | (0,3)3,1   = PLAYER_WIN
                                                 0,2 | 0,9        = BANKER_WIN
                                            (1,1)2,9 | (0,2)2,9   = TIE       
                                            (0,0)0,0 | (6,6)2,4   = BANKER_WIN
                                                 1,5 | (6,7)3,3   = TIE       
                                                 0,9 | 2,5        = PLAYER_WIN
                                            (2,0)2,5 | (1,9)0,6   = PLAYER_WIN
                                            (0,2)2,0 | (3,0)3,2   = BANKER_WIN
                                                 8,8 | (5,0)5,5   = PLAYER_WIN
                                            (5,5)0,8 | 4,3        = PLAYER_WIN
                                                 9,9 | 2,6        = TIE       
                                            (8,5)3,0 | 7,0        = BANKER_WIN
                                                 9,7 | 7,0        = BANKER_WIN
                                            (3,0)3,0 | (9,4)3,0   = TIE       
                                                 3,3 | 6,0        = TIE       
                                                 8,0 | 0,6        = PLAYER_WIN
                                            (1,2)3,0 | (8,2)0,1   = PLAYER_WIN
                                            (5,9)4,0 | 9,7        = BANKER_WIN
                                            (6,4)0,8 | 3,9        = PLAYER_WIN
                                            (0,0)0,8 | 0,7        = PLAYER_WIN
                                                 0,9 | 1,4        = PLAYER_WIN
